elevator_id,location,license_status,license_expiry
11475,120 BLOOR ST E  TORONTO M4W 1B7 ON CA,ACTIVE,2017-08-15
11476,443 MOUNT PLEASANT RD  TORONTO M4S 2L8 ON CA,ACTIVE,2017-02-15
11478,C N E G. S. BLDG  TORONTO M6K 3C3 ON CA,ACTIVE,2017-07-15
11485,2 COLLEGE ST  TORONTO M5G 1K3 ON CA,ACTIVE,2017-11-15
1149,468 OTTAWA ST N  HAMILTON L8H 4A6 ON CA,ACTIVE,2017-04-07
11491,111 QUEEN ST E  TORONTO M5C 1S2 ON CA,ACTIVE,2017-10-02
11492,111 QUEEN ST E  TORONTO M5C 1S2 ON CA,ACTIVE,2017-08-15
11495,25 LASCELLES BLVD  TORONTO M4V 2C1 ON CA,ACTIVE,2017-07-15
11496,25 LASCELLES BLVD  TORONTO M4V 2C1 ON CA,ACTIVE,2017-07-15
11497,25 LASCELLES BLVD  TORONTO M4V 2C1 ON CA,ACTIVE,2017-07-15
11498,17 LASCELLES BLVD  TORONTO M4V 2B6 ON CA,ACTIVE,2017-07-15
11499,17 LASCELLES BLVD  TORONTO M4V 2B6 ON CA,ACTIVE,2017-07-15
1150,468 OTTAWA ST N  HAMILTON L8H 4A6 ON CA,ACTIVE,2017-04-07
11500,23 LASCELLES BLVD  TORONTO M4V 2B9 ON CA,ACTIVE,2017-06-15
11501,23 LASCELLES BLVD  TORONTO M4V 2B9 ON CA,ACTIVE,2017-06-15
11502,23 LASCELLES BLVD  TORONTO M4V 2B9 ON CA,ACTIVE,2017-06-15
11503,2932 YONGE ST  TORONTO M4N 2K2 ON CA,ACTIVE,2017-07-15
11504,2928 YONGE ST  TORONTO M4N 2K1 ON CA,ACTIVE,2017-07-15
11505,1 CHERITAN AVE  TORONTO M4R 2C8 ON CA,ACTIVE,2017-07-15
11506,5 ELM AV  TORONTO M4W 1N1 ON CA,ACTIVE,2017-06-15
11507,11 ELM AV  TORONTO M4W 1N2 ON CA,ACTIVE,2017-06-15
11508,291 AVENUE RD  TORONTO M4V 2G9 ON CA,ACTIVE,2017-06-15
11509,291 AVENUE RD  TORONTO M4V 2G9 ON CA,ACTIVE,2017-06-15
11510,14 CHATSWORTH DR  TORONTO M4R 1R5 ON CA,ACTIVE,2017-04-05
11511,3000 YONGE ST  TORONTO M4N 2K5 ON CA,ACTIVE,2017-07-15
11512,3000 YONGE ST  TORONTO M4N 2K5 ON CA,ACTIVE,2017-07-15
11513,3000 YONGE ST  TORONTO M4N 2K5 ON CA,ACTIVE,2017-07-15
11514,3000 YONGE ST  TORONTO M4N 2K5 ON CA,ACTIVE,2017-07-15
11517,21 LASCELLES BLVD  TORONTO M4V 2B8 ON CA,ACTIVE,2017-06-15
11518,21 LASCELLES BLVD  TORONTO M4V 2B8 ON CA,ACTIVE,2017-06-15
11520,31 ROSEDALE RD  TORONTO M4W 2P5 ON CA,ACTIVE,2017-01-15
11522,60 TYNDALL AV  TORONTO M6K 2E5 ON CA,ACTIVE,2016-12-15
11523,60 TYNDALL AV  TORONTO M6K 2E5 ON CA,ACTIVE,2016-12-15
11527,80 ST CLAIR AVE W  TORONTO M4V 1N3 ON CA,ACTIVE,2017-09-15
11528,80 ST CLAIR AVE W  TORONTO M4V 1N3 ON CA,ACTIVE,2017-09-15
11529,27 CARLTON ST  TORONTO M5B 1L2 ON CA,ACTIVE,2017-04-06
11537,310 SPADINA AVE  TORONTO M5T 2E8 ON CA,ACTIVE,2017-07-21
11547,99 DOWLING AVE  TORONTO M6K 3A2 ON CA,ACTIVE,2017-03-03
11548,99 DOWLING AVE  TORONTO M6K 3A2 ON CA,ACTIVE,2017-03-05
11549,161 SAINT GEORGE ST  TORONTO M5R 2M3 ON CA,ACTIVE,2017-01-15
11550,5 DUMAURIER BLVD  TORONTO M4N 1V1 ON CA,ACTIVE,2017-08-15
11551,3 DUMAURIER BLVD  TORONTO M4N 1V1 ON CA,ACTIVE,2017-08-15
11552,2 DUMAURIER BLVD  TORONTO M4N 1T9 ON CA,ACTIVE,2017-08-15
11553,240 RICHMOND ST W  TORONTO M5V 1V6 ON CA,ACTIVE,2017-11-08
11558,50 ST CLAIR AVE W  TORONTO M4V 3B7 ON CA,ACTIVE,2017-02-01
11559,48 ST CLAIR AVE W  TORONTO M4V 2Z2 ON CA,ACTIVE,2017-07-15
11560,533 COLLEGE ST  TORONTO M6G 1A8 ON CA,ACTIVE,2017-10-09
11561,245 CARLAW AVE  TORONTO M4M 2S1 ON CA,ACTIVE,2017-04-15
11577,322 KING ST W  TORONTO M5V 1J4 ON CA,ACTIVE,2017-05-30
11580,59 EDGEWOOD AV  TORONTO M4L 3G9 ON CA,ACTIVE,2017-09-15
11581,990 AVENUE RD  TORONTO M5P 2K8 ON CA,ACTIVE,2017-02-19
11582,77 ERSKINE AVE  TORONTO M4P 1Y5 ON CA,ACTIVE,2017-03-25
11583,710 SPADINA AVE  TORONTO M5S 2J3 ON CA,ACTIVE,2017-02-15
11584,1636 GERRARD ST E  TORONTO M4L 2A6 ON CA,ACTIVE,2017-05-15
11586,559 COLLEGE ST  TORONTO M6G 1A9 ON CA,ACTIVE,2017-07-15
11588,44 KING ST W  TORONTO M5H 1H1 ON CA,ACTIVE,2017-04-09
11589,44 KING ST W  TORONTO M5H 1H1 ON CA,ACTIVE,2017-04-09
11597,41-45 SPADINA RD  TORONTO M5R 2S9 ON CA,ACTIVE,2017-08-15
11598,41-45 SPADINA RD  TORONTO M5R 2S9 ON CA,ACTIVE,2017-08-15
11599,424 YONGE ST  TORONTO M5B 2H4 ON CA,ACTIVE,2017-05-15
11600,424 YONGE ST  TORONTO M5B 2H4 ON CA,ACTIVE,2017-05-15
11601,424 YONGE ST  TORONTO M5B 2H4 ON CA,ACTIVE,2017-05-15
11602,424 YONGE ST  TORONTO M5B 2H4 ON CA,ACTIVE,2017-05-15
11604,424 YONGE ST  TORONTO M5B 2H4 ON CA,ACTIVE,2017-05-15
11605,424 YONGE ST  TORONTO M5B 2H4 ON CA,ACTIVE,2017-05-15
11606,424 YONGE ST  TORONTO M5B 2H4 ON CA,ACTIVE,2017-05-15
11620,44 KING ST W  TORONTO M5H 1H1 ON CA,ACTIVE,2017-04-09
11621,44 KING ST W  TORONTO M5H 1H1 ON CA,ACTIVE,2017-04-09
11622,44 KING ST W  TORONTO M5H 1H1 ON CA,ACTIVE,2017-04-09
11623,44 KING ST W  TORONTO M5H 1H1 ON CA,ACTIVE,2017-04-09
11624,44 KING ST W  TORONTO M5H 1H1 ON CA,ACTIVE,2017-04-09
11625,44 KING ST W  TORONTO M5H 1H1 ON CA,ACTIVE,2017-04-09
11626,44 KING ST W  TORONTO M5H 1H1 ON CA,ACTIVE,2017-04-09
11628,44 KING ST W  TORONTO M5H 1H1 ON CA,ACTIVE,2017-04-09
11630,44 KING ST W  TORONTO M5H 1H1 ON CA,ACTIVE,2017-04-09
11631,80 CHARLES ST E  TORONTO M4Y 2W6 ON CA,ACTIVE,2016-12-15
11633,477 SHERBOURNE ST  TORONTO M4X 1K5 ON CA,ACTIVE,2017-02-15
11634,195 WELLESLEY ST E  TORONTO M4X 1E9 ON CA,ACTIVE,2017-02-15
11635,197 WELLESLEY ST E  TORONTO M4X 1E9 ON CA,ACTIVE,2017-06-19
11636,109 ERSKINE AV  TORONTO M4P 1Y5 ON CA,ACTIVE,2017-09-15
11637,880 BAY ST  TORONTO M7A 1N8 ON CA,ACTIVE,2017-11-28
11638,880 BAY ST  TORONTO M7A 1N8 ON CA,ACTIVE,2017-11-28
11645,85 LOWTHER AV  TORONTO M5R 1C9 ON CA,ACTIVE,2017-07-15
11646,606 AVENUE RD  TORONTO M4V 2K9 ON CA,ACTIVE,2017-10-15
11648,49 DUNDONALD ST  TORONTO M4Y 1K3 ON CA,ACTIVE,2017-10-06
11649,82 WARREN RD  TORONTO M4V 2R7 ON CA,ACTIVE,2017-08-03
11651,500 UNIVERSITY AVE  TORONTO M5G 1V7 ON CA,ACTIVE,2017-07-15
11652,500 UNIVERSITY AVE  TORONTO M5G 1V7 ON CA,ACTIVE,2017-07-15
11653,500 UNIVERSITY AVE  TORONTO M5G 1V7 ON CA,ACTIVE,2017-07-15
11654,276 ST CLAIR AVE W  TORONTO M4V 1R9 ON CA,ACTIVE,2017-07-15
11656,561 AVENUE ROAD  TORONTO M4V 2J8 ON CA,ACTIVE,2017-07-15
11657,561 AVENUE ROAD  TORONTO M4V 2J8 ON CA,ACTIVE,2017-07-15
11658,66 ROXBOROUGH ST E  TORONTO M4W 1V7 ON CA,ACTIVE,2017-05-15
11660,55 YONGE ST  TORONTO M5E 1J4 ON CA,ACTIVE,2017-10-15
11661,55 YONGE ST  TORONTO M5E 1J4 ON CA,ACTIVE,2017-10-15
11662,55 YONGE ST  TORONTO M5E 1J4 ON CA,ACTIVE,2017-10-15
11663,55 YONGE ST  TORONTO M5E 1J4 ON CA,ACTIVE,2017-10-15
11664,51 YONGE ST  TORONTO M5E 1J1 ON CA,ACTIVE,2017-02-15
11665,567 AVENUE RD  TORONTO M4V 2K1 ON CA,ACTIVE,2017-10-15
11666,105 ISABELLA ST  TORONTO M4Y 1N9 ON CA,ACTIVE,2017-08-08
11667,105 ISABELLA ST  TORONTO M4Y 1N9 ON CA,ACTIVE,2017-11-07
11668,105 ISABELLA ST  TORONTO M4Y 1N9 ON CA,ACTIVE,2017-01-30
11669,550 JARVIS ST  TORONTO M4Y 2H9 ON CA,ACTIVE,2017-05-15
11670,550 JARVIS ST  TORONTO M4Y 2H9 ON CA,ACTIVE,2017-05-15
11671,550 JARVIS ST  TORONTO M4Y 2H9 ON CA,ACTIVE,2017-05-15
11672,55 BROADWAY AVE  TORONTO M4P 1T8 ON CA,ACTIVE,2017-08-18
11673,65 BROADWAY AVE  TORONTO M4P 1T9 ON CA,ACTIVE,2017-08-18
11674,55 CHARLES ST E  TORONTO M4Y 1S9 ON CA,ACTIVE,2017-05-22
11675,55 CHARLES ST E  TORONTO M4Y 1S9 ON CA,ACTIVE,2017-05-22
11676,101 LAWTON BLVD  TORONTO M4V 1Z6 ON CA,ACTIVE,2016-12-15
11677,101 LAWTON BLVD  TORONTO M4V 1Z6 ON CA,ACTIVE,2016-12-15
11678,130 ROSEDALE VALLEY RD  TORONTO M4W 1P9 ON CA,ACTIVE,2017-05-15
11679,130 ROSEDALE VALLEY RD  TORONTO M4W 1P9 ON CA,ACTIVE,2017-05-15
11684,40 GLEN RD  TORONTO M4W 2V1 ON CA,ACTIVE,2017-05-15
11685,110 BROADWAY AVE  TORONTO M4P 1V7 ON CA,ACTIVE,2017-01-15
11686,40 WALMER RD  TORONTO M5R 2X4 ON CA,ACTIVE,2017-09-15
11690,501 KINGSTON RD  TORONTO M4L 1V7 ON CA,ACTIVE,2017-03-15
11691,501 KINGSTON RD  TORONTO M4L 1V7 ON CA,ACTIVE,2017-03-15
11692,485 KINGSTON RD  TORONTO M4L 1V6 ON CA,ACTIVE,2017-03-15
11693,485 KINGSTON RD  TORONTO M4L 1V6 ON CA,ACTIVE,2017-03-15
11694,484 AVENUE RD  TORONTO M4V 2J4 ON CA,ACTIVE,2017-10-15
11695,484 AVENUE RD  TORONTO M4V 2J4 ON CA,ACTIVE,2017-10-15
11696,460 EGLINTON AV E  TORONTO M4P 1M3 ON CA,ACTIVE,2017-10-15
11697,461 KING ST W  TORONTO M5V 1K4 ON CA,ACTIVE,2017-06-03
11698,433 JARVIS ST  TORONTO M4Y 2G9 ON CA,ACTIVE,2017-04-15
11699,433 JARVIS ST  TORONTO M4Y 2G9 ON CA,ACTIVE,2017-04-15
11700,412 EGLINTON AV E  TORONTO M4P 1M1 ON CA,ACTIVE,2017-01-15
11701,100 ORIOLE PKWY  TORONTO M5P 2G8 ON CA,ACTIVE,2017-07-05
11702,110 ORIOLE PKWY  TORONTO M5P 2G8 ON CA,ACTIVE,2017-02-23
11703,30 WALMER RD  TORONTO M5R 2W3 ON CA,ACTIVE,2017-06-15
11704,300 JARVIS ST  TORONTO M5B 2C5 ON CA,ACTIVE,2017-04-15
11705,300 JARVIS ST  TORONTO M5B 2C5 ON CA,ACTIVE,2017-05-06
11706,440 EGLINTON AV E  TORONTO M4P 1M2 ON CA,ACTIVE,2017-09-15
11707,440 EGLINTON AV E  TORONTO M4P 1M2 ON CA,ACTIVE,2017-09-15
11709,63 POLSON ST  TORONTO M5A 1A4 ON CA,ACTIVE,2017-02-25
11710,263 ADELAIDE ST W  TORONTO M5H 1Y2 ON CA,ACTIVE,2017-02-21
11712,321 SHERBOURNE ST  TORONTO M5A 2S4 ON CA,ACTIVE,2017-10-22
11713,321 SHERBOURNE ST  TORONTO M5A 2S4 ON CA,ACTIVE,2017-10-22
11714,296 RICHMOND ST W  TORONTO M5V 1X2 ON CA,ACTIVE,2016-12-15
11717,225 RICHMOND ST W  TORONTO M5V 1W2 ON CA,ACTIVE,2016-12-15
1172,SIR ADAM BECK GEN STATION  NIAGARA FALLS L0S 1L0 ON CA,ACTIVE,2017-05-31
11724,100 UNIVERSITY AV  TORONTO M5J 1V6 ON CA,ACTIVE,2017-08-24
11725,100 UNIVERSITY AV  TORONTO M5J 1V6 ON CA,ACTIVE,2017-08-24
11726,100 UNIVERSITY AV  TORONTO M5J 1V6 ON CA,ACTIVE,2017-08-24
11727,100 UNIVERSITY AV  TORONTO M5J 1V6 ON CA,ACTIVE,2017-08-24
11728,100 UNIVERSITY AV  TORONTO M5J 1V6 ON CA,ACTIVE,2017-08-24
11729,100 UNIVERSITY AV  TORONTO M5J 1V6 ON CA,ACTIVE,2017-08-24
1173,SIR ADAM BECK GEN STATION  NIAGARA FALLS L0S 1L0 ON CA,ACTIVE,2017-05-31
11730,100 UNIVERSITY AV  TORONTO M5J 1V6 ON CA,ACTIVE,2017-08-24
11736,70 HEATH ST W  TORONTO M4V 1T4 ON CA,ACTIVE,2017-10-08
11740,357 BAY ST  TORONTO M5H 2T7 ON CA,ACTIVE,2017-07-31
11741,357 BAY ST  TORONTO M5H 2T7 ON CA,ACTIVE,2017-07-31
11742,357 BAY ST  TORONTO M5H 2T7 ON CA,ACTIVE,2017-07-31
11747,210 DUNDAS ST W  TORONTO M5G 2E8 ON CA,ACTIVE,2017-02-22
11748,210 DUNDAS ST W  TORONTO M5G 2E8 ON CA,ACTIVE,2017-02-22
11749,481 UNIVERSITY AVE  TORONTO M5G 1W8 ON CA,ACTIVE,2017-02-22
1175,SIR ADAM BECK GEN STATION  NIAGARA FALLS L0S 1L0 ON CA,ACTIVE,2017-03-01
11750,481 UNIVERSITY AVE  TORONTO M5G 1W8 ON CA,ACTIVE,2017-02-22
11751,481 UNIVERSITY AVE  TORONTO M5G 1W8 ON CA,ACTIVE,2017-02-22
11752,481 UNIVERSITY AVE  TORONTO M5G 1W8 ON CA,ACTIVE,2017-02-22
11753,360 BAY ST  TORONTO M5H 2V6 ON CA,ACTIVE,2017-07-31
11754,360 BAY ST  TORONTO M5H 2V6 ON CA,ACTIVE,2017-07-31
11755,360 BAY ST  TORONTO M5H 2V6 ON CA,ACTIVE,2017-07-31
11760,246 BLOOR ST W  TORONTO M5S 1V4 ON CA,ACTIVE,2017-06-04
11761,246 BLOOR ST W  TORONTO M5S 1V4 ON CA,ACTIVE,2017-07-15
11769,1214 QUEEN ST W  TORONTO M6J 1J6 ON CA,ACTIVE,2017-04-15
11770,530 KINGSTON RD  TORONTO M4L 1V4 ON CA,ACTIVE,2017-09-15
11771,451 BLOOR ST E  TORONTO M4W 1J1 ON CA,ACTIVE,2017-04-15
11772,2730 YONGE ST  TORONTO M4N 2J1 ON CA,ACTIVE,2017-10-15
11773,2837 YONGE ST  TORONTO M4N 2J6 ON CA,ACTIVE,2017-11-26
11778,165 JAMESON AVE  TORONTO M6K 2Y5 ON CA,ACTIVE,2017-11-15
11779,165 JAMESON AVE  TORONTO M6K 2Y5 ON CA,ACTIVE,2017-11-15
11780,150 DOWLING AVE  TORONTO M6K 3A8 ON CA,ACTIVE,2017-03-13
11784,80 HEATH ST W  TORONTO M4V 1T4 ON CA,ACTIVE,2017-10-08
11785,90 HEATH ST W  TORONTO M4V 1T4 ON CA,ACTIVE,2017-10-08
11786,2000 BLOOR ST W  TORONTO M6P 3L2 ON CA,ACTIVE,2017-05-15
11791,130 JAMESON AVE  TORONTO M6K 2Y2 ON CA,ACTIVE,2017-02-15
11792,130 JAMESON AVE  TORONTO M6K 2Y2 ON CA,ACTIVE,2017-02-15
11793,25 LEONARD AV  TORONTO M5T 2R2 ON CA,ACTIVE,2017-10-15
11794,366 BAY ST  TORONTO M5H 4B2 ON CA,ACTIVE,2017-07-31
11795,366 BAY ST  TORONTO M5H 4B2 ON CA,ACTIVE,2017-07-31
11796,366 BAY ST  TORONTO M5H 4B2 ON CA,ACTIVE,2017-07-31
11797,95 JAMESON AVE  TORONTO M6K 2X1 ON CA,ACTIVE,2017-05-21
11798,135 LAWTON BLVD  TORONTO M4V 1Z6 ON CA,ACTIVE,2016-12-15
11799,64 WELLESLEY ST EAST  TORONTO M4Y 1G6 ON CA,ACTIVE,2017-11-03
11800,125 JAMESON AVE  TORONTO M6K 2X3 ON CA,ACTIVE,2017-03-15
11802,717 PAPE AV  TORONTO M4K 3S9 ON CA,ACTIVE,2017-07-15
11803,3 BROADWAY AVE  TORONTO M4P 1T7 ON CA,ACTIVE,2017-09-25
11804,135 KEEWATIN AV  TORONTO M4P 2A2 ON CA,ACTIVE,2017-05-15
11806,575 AVENUE RD  TORONTO M4V 2K2 ON CA,ACTIVE,2017-09-15
11811,828 KINGSTON RD  TORONTO M4E 1S2 ON CA,ACTIVE,2017-09-15
11812,828 KINGSTON RD  TORONTO M4E 1S2 ON CA,ACTIVE,2017-09-15
11814,50 OXTON AVE  TORONTO M5P 1L9 ON CA,ACTIVE,2017-10-15
11815,133 BROADWAY AVE  TORONTO M4P 1V5 ON CA,ACTIVE,2017-09-15
11819,144 BLOOR ST W  TORONTO M5S 1P3 ON CA,ACTIVE,2017-07-15
11820,144 BLOOR ST W  TORONTO M5S 1P3 ON CA,ACTIVE,2017-07-15
11827,555 UNIVERSITY AVE  TORONTO M5G 1X8 ON CA,ACTIVE,2017-10-15
11828,555 UNIVERSITY AVE  TORONTO M5G 1X8 ON CA,ACTIVE,2017-10-15
11829,555 UNIVERSITY AVE  TORONTO M5G 1X8 ON CA,ACTIVE,2017-10-15
11830,555 UNIVERSITY AVE  TORONTO M5G 1X8 ON CA,ACTIVE,2017-10-15
11843,1525 DUNDAS ST W  TORONTO M6K 1T7 ON CA,ACTIVE,2017-09-15
11844,1525 DUNDAS ST W  TORONTO M6K 1T7 ON CA,ACTIVE,2017-09-15
11849,20 VICTORIA ST  TORONTO M5C 2N8 ON CA,ACTIVE,2017-06-09
11850,20 VICTORIA ST  TORONTO M5C 2N8 ON CA,ACTIVE,2017-08-11
11851,20 VICTORIA ST  TORONTO M5C 2N8 ON CA,ACTIVE,2017-05-15
11864,90 SHERBOURNE ST  TORONTO M5A 2R1 ON CA,ACTIVE,2017-06-15
11870,160 SPRINGHURST AVE  TORONTO M6K 1C2 ON CA,ACTIVE,2017-10-15
11872,229 COLLEGE ST  TORONTO M5T 1R4 ON CA,ACTIVE,2017-10-15
11873,146 DOWLING AVE  TORONTO M6K 3A7 ON CA,ACTIVE,2017-03-15
11874,4 LATIMER AV  TORONTO M5N 2L9 ON CA,PENDING_RENEWAL,2017-03-15
11875,8 HAWTHORN AV  TORONTO M4W 2Z2 ON CA,ACTIVE,2017-03-15
11877,111 LAWTON BLVD  TORONTO M4V 1Z9 ON CA,ACTIVE,2017-02-23
11878,111 LAWTON BLVD  TORONTO M4V 1Z9 ON CA,ACTIVE,2017-02-23
11879,49 ST CLAIR AVE W  TORONTO M4V 1K6 ON CA,ACTIVE,2016-12-15
11881,2 GLEN ELM AVE  TORONTO M4T 1T8 ON CA,ACTIVE,2017-11-15
11882,140 SPRINGHURST AVE  TORONTO M6K 1C1 ON CA,PENDING_RENEWAL,2017-02-27
11888,110 ADELAIDE ST E  TORONTO M5C 1K9 ON CA,ACTIVE,2017-10-28
11889,65 KEEWATIN AVE  TORONTO M4P 2A1 ON CA,ACTIVE,2017-05-15
11891,66 SPADINA RD  TORONTO M5R 2T4 ON CA,ACTIVE,2017-01-15
11892,66 SPADINA RD  TORONTO M5R 2T4 ON CA,ACTIVE,2017-01-15
11893,4 SHERBOURNE ST N  TORONTO M4W 2T1 ON CA,ACTIVE,2017-07-15
11894,21 DALE AVE  TORONTO M4W 1K3 ON CA,ACTIVE,2017-07-15
11895,21 DALE AVE  TORONTO M4W 1K3 ON CA,ACTIVE,2017-07-15
11896,21 DALE AVE  TORONTO M4W 1K3 ON CA,ACTIVE,2017-07-15
11897,21 DALE AVE  TORONTO M4W 1K3 ON CA,ACTIVE,2017-07-15
11898,21 DALE AVE  TORONTO M4W 1K3 ON CA,ACTIVE,2017-07-15
11899,21 DALE AVE  TORONTO M4W 1K3 ON CA,ACTIVE,2017-07-15
119,130 QUEEN ST W  TORONTO M5H 2N5 ON CA,ACTIVE,2017-11-28
11900,21 DALE AVE  TORONTO M4W 1K3 ON CA,ACTIVE,2017-07-15
11901,234 EGLINTON AVE E  TORONTO M4P 1K5 ON CA,ACTIVE,2017-05-05
11902,234 EGLINTON AVE E  TORONTO M4P 1K5 ON CA,ACTIVE,2017-02-26
11903,1430 KING ST W  TORONTO M6K 1H8 ON CA,ACTIVE,2017-04-15
11904,7 DUNDAS SQ  TORONTO M5B 1B5 ON CA,ACTIVE,2017-07-15
11905,475 YONGE ST  TORONTO M4Y 1X7 ON CA,ACTIVE,2017-05-30
11906,475 YONGE ST  TORONTO M4Y 1X7 ON CA,ACTIVE,2017-05-30
11907,475 YONGE ST  TORONTO M4Y 1X7 ON CA,ACTIVE,2017-05-30
11908,475 YONGE ST  TORONTO M4Y 1X7 ON CA,ACTIVE,2017-05-30
1191,16 EDWARD ST S  ARNPRIOR K7S 3W4 ON CA,ACTIVE,2017-11-15
11910,14 DEER PARK CRES  TORONTO M4V 2C2 ON CA,ACTIVE,2017-10-15
11911,47 SPENCER AVE  TORONTO M6K 2K2 ON CA,ACTIVE,2017-05-23
11912,170 ERSKINE AV  TORONTO M4P 1Z1 ON CA,ACTIVE,2017-07-15
11915,1621 QUEEN ST W  TORONTO M6R 1B1 ON CA,ACTIVE,2017-08-15
11917,410 ADELAIDE ST W  TORONTO M5V 1S8 ON CA,ACTIVE,2016-12-15
11919,28 BROADWAY AVE  TORONTO M4P 1T5 ON CA,ACTIVE,2017-09-15
1192,16 EDWARD ST S  ARNPRIOR K7S 3W4 ON CA,ACTIVE,2017-11-15
11921,1691 GERRARD ST E  TORONTO M4L 2B1 ON CA,ACTIVE,2017-08-15
11922,85 WELLESLEY ST E  TORONTO M4Y 1H8 ON CA,ACTIVE,2017-10-15
11923,85 WELLESLEY ST E  TORONTO M4Y 1H8 ON CA,ACTIVE,2017-10-15
11924,107 REDPATH AVE  TORONTO M4S 2J9 ON CA,ACTIVE,2017-02-15
11931,312 ADELAIDE ST W  TORONTO M5V 1R2 ON CA,ACTIVE,2017-09-15
11933,16 SAINT JOSEPH ST  TORONTO M4Y 1J9 ON CA,ACTIVE,2017-09-16
11937,99 TYNDALL AVE  TORONTO M6K 2G2 ON CA,ACTIVE,2017-07-06
11938,59 ADELAIDE ST E  TORONTO M5C 1K6 ON CA,ACTIVE,2017-06-15
11939,55 EGLINTON AV E  TORONTO M4P 1G8 ON CA,ACTIVE,2017-04-15
1194,87 7TH  STREET  CHESLEY N0G 1L0 ON CA,ACTIVE,2017-09-15
11940,55 EGLINTON AV E  TORONTO M4P 1G8 ON CA,ACTIVE,2017-04-15
11941,55 EGLINTON AV E  TORONTO M4P 1G8 ON CA,ACTIVE,2017-04-15
11949,70 SAINT MARY ST  TORONTO M5S 1J3 ON CA,ACTIVE,2017-08-27
11950,200 ADELAIDE ST W  TORONTO M5H 1W7 ON CA,ACTIVE,2017-10-15
11951,59 SPADINA RD  TORONTO M5R 2T2 ON CA,ACTIVE,2017-01-15
11959,259 SPADINA AVE  TORONTO M5T 2E3 ON CA,ACTIVE,2017-05-15
11961,70 BOND ST  TORONTO M5B 1X3 ON CA,ACTIVE,2017-09-15
11962,144 FRONT ST W  TORONTO M5J 2L7 ON CA,ACTIVE,2016-12-15
11963,585 AVENUE RD  TORONTO M4V 2K5 ON CA,ACTIVE,2017-10-15
11964,5 MALLORY GDNS  TORONTO M4V 2A7 ON CA,ACTIVE,2017-05-28
11965,200 BLOOR ST E  TORONTO M4W 1E6 ON CA,ACTIVE,2017-05-15
11966,200 BLOOR ST E  TORONTO M4W 1E6 ON CA,ACTIVE,2017-05-15
11967,200 BLOOR ST E  TORONTO M4W 1E6 ON CA,ACTIVE,2017-05-15
11968,200 BLOOR ST E  TORONTO M4W 1E6 ON CA,ACTIVE,2017-05-15
11969,200 BLOOR ST E  TORONTO M4W 1E6 ON CA,ACTIVE,2016-12-07
11971,888 YONGE ST  TORONTO M4W 2J2 ON CA,ACTIVE,2017-07-16
11972,888 YONGE ST  TORONTO M4W 2J2 ON CA,ACTIVE,2017-07-16
11979,688 COXWELL AVE  TORONTO M4C 3B7 ON CA,ACTIVE,2016-12-15
11981,170 UNIVERSITY AVE  TORONTO M5H 3B3 ON CA,ACTIVE,2017-04-15
11982,170 UNIVERSITY AVE  TORONTO M5H 3B3 ON CA,ACTIVE,2017-04-15
11983,170 UNIVERSITY AVE  TORONTO M5H 3B3 ON CA,ACTIVE,2017-04-15
11984,20 CAMDEN ST  TORONTO M5V 1V1 ON CA,ACTIVE,2017-03-15
11987,49 GLEN ELM AVE  TORONTO M4T 1V2 ON CA,ACTIVE,2017-01-15
11988,206 SAINT GEORGE ST  TORONTO M5R 2N6 ON CA,ACTIVE,2017-09-15
11989,206 SAINT GEORGE ST  TORONTO M5R 2N6 ON CA,ACTIVE,2017-09-15
12006,150 ST CLAIR AVE W  TORONTO M4V 1P6 ON CA,ACTIVE,2017-11-15
12007,150 ST CLAIR AVE W  TORONTO M4V 1P6 ON CA,ACTIVE,2017-11-15
12019,190 COLIN AVE  TORONTO M5P 2C6 ON CA,ACTIVE,2017-11-15
12021,125 LAWTON BLVD Suite 1101 TORONTO M4V 2A1 ON CA,ACTIVE,2016-12-15
12022,125 LAWTON BLVD Suite 1101 TORONTO M4V 2A1 ON CA,ACTIVE,2016-12-15
12025,83 ELM AV  TORONTO M4W 1P1 ON CA,ACTIVE,2017-01-15
12027,45 GLEN RD  TORONTO M4W 2V2 ON CA,ACTIVE,2017-01-15
12028,37 ORIOLE RD  TORONTO M4V 2E6 ON CA,ACTIVE,2017-04-15
1203,488 DUPONT ST  TORONTO M6G 1Y7 ON CA,ACTIVE,2017-11-15
12031,1 ORIOLE RD  TORONTO M4V 2E7 ON CA,ACTIVE,2017-04-15
12038,64 ST CLAIR AVE W  TORONTO M4V 1N1 ON CA,ACTIVE,2017-07-15
12039,64 ST CLAIR AVE W  TORONTO M4V 1N1 ON CA,ACTIVE,2017-07-15
12040,172 SHERWOOD AVE  TORONTO M4P 2A8 ON CA,ACTIVE,2017-04-26
12041,550 UNIVERSITY AVE  TORONTO M5G 2A2 ON CA,ACTIVE,2017-02-15
12042,550 UNIVERSITY AVE  TORONTO M5G 2A2 ON CA,ACTIVE,2017-02-15
12043,550 UNIVERSITY AVE  TORONTO M5G 2A2 ON CA,ACTIVE,2017-02-15
12044,550 UNIVERSITY AVE  TORONTO M5G 2A2 ON CA,ACTIVE,2017-02-15
12045,550 UNIVERSITY AVE  TORONTO M5G 2A2 ON CA,ACTIVE,2017-02-15
12047,67 ADELAIDE ST E  TORONTO M5C 1K6 ON CA,ACTIVE,2017-01-01
