ElevatingDevicesNumber,Latest_INSPECTION_Date,outcome_class,prior_pass_count,prior_followup_count,prior_fail_count,days_since_last_inspection,rolling_pass_rate,prior_order_count,prior_mean_riskscore,alteration_count,device_type_Freight Elevator,device_type_LULA Elevator,device_type_Observation Elevator,device_type_Other,device_type_Passenger Elevator,device_type_nan,prior_outcome_Fail,prior_outcome_Follow Up,prior_outcome_Other,prior_outcome_Pass,prior_outcome_nan
73378,2016-04-11,Pass,2,0,0,103.0,1.0,0,15.0,1,False,False,False,False,True,False,False,False,False,True,False
19938,2016-04-11,Pass,0,9,0,116.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
88995,2016-04-11,Follow Up,1,2,1,511.0,0.25,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
61103,2016-04-11,Follow Up,1,1,0,858.0,0.5,3,15.0,2,False,False,False,False,True,False,False,False,False,True,False
62614,2016-04-11,Pass,1,1,0,25.0,0.5,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64493469,2016-04-11,Pass,1,4,0,87.0,0.2,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
61105,2016-04-11,Follow Up,0,1,0,1144.0,0.0,2,15.0,1,False,False,False,False,True,False,False,True,False,False,False
21371,2016-04-11,Follow Up,0,2,0,88.0,0.0,4,3.7791517885,1,False,False,False,False,True,False,False,True,False,False,False
84618,2016-04-11,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
61953,2016-04-11,Pass,1,2,0,89.0,0.3333333333333333,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64700500,2016-04-11,Fail,0,0,0,,0.0,0,15.0,0,True,False,False,False,False,False,False,False,False,False,True
21374,2016-04-11,Pass,0,2,0,164.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64664109,2016-04-11,Follow Up,0,2,0,91.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64496452,2016-04-11,Pass,1,2,0,54.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64496454,2016-04-11,Pass,1,2,0,54.0,0.3333333333333333,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
60094,2016-04-11,Other,1,2,0,96.0,0.3333333333333333,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
64660681,2016-04-11,Follow Up,1,2,2,35.0,0.2,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64523577,2016-04-11,Follow Up,0,1,2,1160.0,0.0,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
27718,2016-04-11,Follow Up,2,5,0,91.0,0.2857142857142857,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64708584,2016-04-11,Follow Up,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
20802,2016-04-11,Follow Up,0,9,1,46.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
60606,2016-04-11,Follow Up,0,2,1,31.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
32270,2016-04-11,Follow Up,2,1,0,61.0,0.6666666666666666,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
14822,2016-04-11,Follow Up,0,6,4,5.0,0.0,0,15.0,2,False,False,False,False,True,False,True,False,False,False,False
28049,2016-04-11,Pass,2,0,0,123.0,0.6666666666666666,0,15.0,2,False,False,False,False,True,False,False,False,True,False,False
14231,2016-04-11,Fail,1,4,2,88.0,0.14285714285714285,18,7.238822521555554,1,False,False,False,False,True,False,False,False,False,True,False
64493468,2016-04-11,Pass,1,6,0,87.0,0.14285714285714285,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
2894,2016-04-11,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
33386,2016-04-11,Pass,0,2,0,162.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
84067,2016-04-11,Follow Up,0,2,0,49.0,0.0,1,15.0,0,False,False,False,False,True,False,False,True,False,False,False
27717,2016-04-11,Follow Up,2,5,0,91.0,0.2857142857142857,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
63000,2016-04-11,Follow Up,1,7,0,49.0,0.125,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
21645,2011-04-12,Pass,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
64500894,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
64500073,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
30788,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
63474,2011-04-12,Pass,0,1,0,82.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
64478339,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
61403,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
20125,2011-04-12,Pass,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
21914,2011-04-12,Pass,0,2,0,36.0,0.0,6,15.166666666666666,1,False,False,False,False,True,False,False,True,False,False,False
64338,2011-04-12,Fail,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64500006,2011-04-12,Pass,0,1,0,41.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
79423,2011-04-12,Follow Up,0,1,0,76.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
20039,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
32228,2011-04-12,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
61944,2011-04-12,Pass,0,1,0,62.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
86975,2011-04-12,Pass,0,1,0,7.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
27248,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
64478338,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
13588,2011-04-12,Follow Up,0,1,0,60.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
32112,2011-04-12,Follow Up,0,1,0,57.0,0.0,0,15.0,6,False,False,False,False,True,False,False,True,False,False,False
32113,2011-04-12,Follow Up,0,1,0,57.0,0.0,0,15.0,6,False,False,False,False,True,False,False,True,False,False,False
30789,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
21913,2011-04-12,Pass,0,2,0,36.0,0.0,2,15.5,1,False,False,False,False,True,False,False,True,False,False,False
62429,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
16077,2011-04-12,Follow Up,0,1,0,15.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
61402,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
38453,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
80683,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
82935,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64492260,2011-04-12,Fail,0,0,1,1.0,0.0,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
82934,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
28802,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
61401,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
69954,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,False,True,False,False,False,False,True
64502687,2011-04-12,Follow Up,0,1,0,6.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
19593,2011-04-12,Pass,1,1,0,1.0,0.5,0,15.0,3,False,False,False,False,True,False,False,True,False,False,False
19593,2011-04-12,Pass,1,1,0,1.0,0.5,0,15.0,3,False,False,False,False,True,False,False,True,False,False,False
73377,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
28201,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,False,True,False,False,False,False,True
22271,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
63845,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64478340,2011-04-12,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
20879,2011-04-12,Pass,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
5618,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,True,False,False,False,False,False,False,False,False,False,True
64411,2011-04-12,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
33955,2011-04-12,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
67255,2011-04-12,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
20593,2011-04-12,Pass,0,1,0,1.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
73946,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
80370,2011-04-12,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
73947,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
38676,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
62430,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
71579,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
83826,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
15913,2011-04-12,Pass,0,0,0,,0.0,0,15.0,1,True,False,False,False,False,False,False,False,False,False,True
11792,2011-04-12,Follow Up,0,1,0,1.0,0.0,0,15.0,2,False,False,False,False,True,False,False,True,False,False,False
11093,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
66530,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
21915,2011-04-12,Pass,0,2,0,36.0,0.0,2,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64504501,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
21744,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,False,True,False,False,False,False,True
79563,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
64501263,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,True,False,False,False,False,False,False,False,False,True
8382,2011-04-12,Follow Up,0,1,0,85.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
11791,2011-04-12,Follow Up,0,0,1,1.0,0.0,0,15.0,2,False,False,False,False,True,False,True,False,False,False,False
8368,2011-04-12,Follow Up,0,1,0,85.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
31261,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
64499967,2011-04-12,Follow Up,0,1,1,83.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
14363,2011-04-12,Pass,0,1,0,89.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
14365,2011-04-12,Pass,0,1,0,89.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
63680,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
20038,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
27600,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
30028,2011-04-12,Pass,0,1,0,56.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64500562,2011-04-12,Pass,0,0,1,13.0,0.0,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
14530,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,False,True,False,False,False,False,True
14366,2011-04-12,Pass,0,1,0,89.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
66945,2011-04-12,Other,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
13017,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
86977,2011-04-12,Pass,0,1,0,4.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
14364,2011-04-12,Pass,0,1,0,89.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
36786,2011-04-12,Fail,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
9849,2011-04-12,Fail,0,1,0,60.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
64495276,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
31142,2011-04-12,Fail,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
87523,2011-04-12,Pass,0,1,0,28.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
87654,2011-04-12,Pass,0,1,0,28.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
31141,2011-04-12,Pass,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
62781,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
84675,2011-04-12,Fail,0,1,0,70.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
67267,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
2937,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,True,False,False,False,False,False,False,False,False,False,True
61721,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
64500837,2011-04-12,Pass,0,1,0,14.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
61631,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
5125,2011-04-12,Follow Up,0,1,0,63.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
60721,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
66946,2011-04-12,Other,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
13018,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
61696,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
85433,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
9051,2011-04-12,Pass,0,1,0,62.0,0.0,0,15.0,0,True,False,False,False,False,False,False,True,False,False,False
8305,2011-04-12,Fail,0,0,0,,0.0,0,15.0,3,False,False,False,False,True,False,False,False,False,False,True
86974,2011-04-12,Pass,0,1,0,4.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
21744,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,False,True,False,False,False,False,True
22081,2011-04-12,Pass,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
82752,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
85224,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
85225,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
60946,2011-04-12,Pass,0,0,0,,0.0,0,15.0,3,False,False,False,False,True,False,False,False,False,False,True
85225,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
83825,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
64497855,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
33956,2011-04-12,Pass,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
86976,2011-04-12,Pass,0,1,0,7.0,0.0,0,15.0,0,False,False,False,False,True,False,False,True,False,False,False
17647,2011-04-12,Follow Up,1,0,0,81.0,1.0,0,15.0,2,False,False,False,False,True,False,False,False,False,True,False
64499966,2011-04-12,Fail,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
16271,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
9422,2011-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
16270,2011-04-12,Pass,0,2,0,85.0,0.0,1,15.0,0,False,False,False,False,True,False,False,True,False,False,False
13589,2011-04-12,Follow Up,0,0,1,60.0,0.0,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
13735,2011-04-12,Pass,1,0,0,76.0,1.0,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
13736,2011-04-12,Pass,1,1,0,28.0,0.5,0,15.0,0,False,False,False,False,True,False,False,False,False,True,False
30029,2011-04-12,Pass,0,1,0,57.0,0.0,0,15.0,1,False,False,False,False,True,False,False,True,False,False,False
20647,2011-04-12,Pass,0,0,1,63.0,0.0,0,15.0,0,False,False,False,False,True,False,True,False,False,False,False
16271,2011-04-12,Pass,0,0,0,,0.0,0,15.0,0,False,False,False,False,True,False,False,False,False,False,True
36562,2012-04-12,Fail,3,1,0,35.0,0.6,0,15.0,0,False,False,False,False,False,True,False,False,False,True,False
7104,2012-04-12,Fail,0,0,1,7.0,0.0,0,15.0,0,True,False,False,False,False,False,True,False,False,False,False
13548,2012-04-12,Follow Up,0,0,0,,0.0,0,15.0,1,False,False,False,False,True,False,False,False,False,False,True
35673,2012-04-12,Follow Up,0,0,0,,0.0,0,15.0,2,False,False,False,False,True,False,False,False,False,False,True
